Nombre,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,Saturacion_Mes
up_CUSZ01B_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ01B_d_Bandwidth+IN_percent,25.69,25.86,34.55,35.81,34.18,42.42,34.76,27.04,28.71,22.45,35.51,29.61,31.42,32.99,36.94,23.85,31.51,32.18,31.23,34.22,39.39,41.66,46.71,36.46,14.51,60.65,48.42,52.86,52.82,0
up_CUSZ01B_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ02_a_Bandwidth+IN_percent,34.26,78.52,31.29,27.56,41.72,32.05,36.03,42.54,26.7,31.82,60,35.37,33.46,45.3,63.03,46.4,51.6,70.07,36.67,39.38,38,44.37,32.71,37.9,36.22,47.26,54.67,47.44,72.71,0
up_CUSZ02_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ02_b_Bandwidth+IN_percent,32.28,29.4,30.26,35.76,42.71,30.86,38.97,45.78,39.14,33.65,36.69,48.88,30.88,40.84,41.73,37.84,27.14,48.95,39.9,41.2,45.37,67.29,37.64,42.92,38.6,43.86,54.58,46.9,70.68,0
up_CUSZ02_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ02_c_Bandwidth+IN_percent,33.54,25.16,27.41,24.93,42.23,31.76,38.64,42.49,26.01,29.17,34.23,33.66,42.33,44.5,43.23,40,26.71,46.59,34.48,37.45,37.12,40.88,30.03,33.81,41.35,43.32,58.35,49.16,68.99,0
up_CUSZ02_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ02_d_Bandwidth+IN_percent,28.7,30.53,28.21,26.93,41.5,31.74,34.89,43.68,29.63,30.78,37.39,34.66,36.48,44.17,45.98,37.87,24,47.3,37.04,37.05,39.3,41.97,35.64,41.64,38.85,47.05,59.1,50.96,76.24,0
up_CUSZ02_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ03_a_Bandwidth+IN_percent,53.83,37.92,40.12,44.75,36.28,37.63,39.49,59,41.74,29.93,43.66,40.11,45.91,49.48,58.31,59.55,51.6,53.1,41.95,49.6,75.29,47.51,53.5,53.62,52.97,63.13,59.19,77.12,73.38,0
up_CUSZ03_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ03_b_Bandwidth+IN_percent,53.48,39.14,40.62,76.07,35.92,23.75,35.25,25.96,28.66,26.79,44.89,31.33,45.91,49.43,58.01,65.52,51.17,53.26,41.88,55.44,82.25,50.36,55.57,48.98,52.92,83.4,61.67,78.24,72.32,0
up_CUSZ03_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ03_c_Bandwidth+IN_percent,51.18,35.77,41.48,43.08,41.91,28.68,36.33,26.33,30.73,26.9,53.4,50.12,46.96,48.25,58.8,64.87,53.18,52.15,43.98,49.7,56.84,46.69,56.19,42.94,49.94,62.72,53.65,76.87,70.01,0
up_CUSZ03_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ03_d_Bandwidth+IN_percent,54.71,37,43.81,47.28,65.23,90.65,89.12,83.11,82.55,83.86,89.94,40.3,49.91,53.04,63.99,70.39,54.27,55.95,49.11,57.39,78.34,47.53,67.25,45.7,53.15,69.32,58.57,81.59,76.34,0
up_CUSZ03_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ04_a_Bandwidth+IN_percent,69.55,47.67,42.07,47.74,46.13,40.75,39.41,46.04,54.76,38.76,43.24,41.66,55.04,43.55,42.35,39.36,73.14,53.24,38.52,55.94,64.02,48.24,42.77,44.25,73.03,46.47,60.98,80.29,73.65,0
up_CUSZ04_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ04_b_Bandwidth+IN_percent,75.18,48.15,39.79,49.7,48.53,43.97,39.7,46.92,54.92,41.88,45.57,46.76,56.26,44.34,43.01,40,72.9,54.96,53.98,56.73,63.93,48.86,52.74,43.86,73.41,62.37,60.58,74.6,76.35,0
up_CUSZ04_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ04_c_Bandwidth+IN_percent,79.15,50.87,34.98,47.76,44.24,43.42,37.79,47.96,55.72,43.19,45.98,43.56,55.28,44.06,44.19,43.76,73.91,53.21,43.3,58.56,64.9,50.98,43.5,42.09,71.11,60.72,62.39,66.6,92.81,0
up_CUSZ04_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ04_d_Bandwidth+IN_percent,70.65,50.14,34.49,54.56,47.72,46.96,39.15,46.33,56.82,44.4,46.37,48.72,61.69,45.06,45.17,45.36,71.6,54.18,40.76,57.48,65.29,52.84,42.95,44.59,73.7,72.48,63.46,74.12,85.73,0
up_CUSZ04_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ05_a_Bandwidth+IN_percent,42.16,31.06,27.88,50.05,29.88,42.78,36.68,26.4,25.52,37.84,30.36,33.13,30.42,27.38,23.76,29.43,15.97,32.39,17.8,24.85,22.02,25.6,18.73,29.97,40.44,38.05,46.61,45.32,58.69,0
up_CUSZ05_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ05_b_Bandwidth+IN_percent,44.34,32.18,29.14,49.51,30.74,42.57,36.69,30.84,26.87,40.31,49.31,41.16,65.81,74.74,25.96,29.18,16.09,35.58,18.64,28.39,21.18,29.84,21.68,31.56,44.6,38.83,43.39,47.21,60.37,0
up_CUSZ05_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ05_c_Bandwidth+IN_percent,37.14,32.33,27.88,50.51,31.47,41.29,37.09,29.11,26.81,39.64,27.36,33.26,26.83,28.13,24.98,30.41,15.34,33.89,17.62,25.84,20.9,26.65,20.96,29.96,40.58,40.41,42.16,45.09,60.67,0
up_CUSZ05_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ05_d_Bandwidth+IN_percent,40.69,31.39,28.96,51.77,30.19,41.37,37.44,28.76,27.8,44.09,26.92,33.14,27.66,29.66,25.73,35.52,16.09,34.27,20.48,27.55,27.9,28.36,21.33,32,39.32,38.65,61.3,53.84,65.46,0
up_CUSZ05_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ06A_a_Bandwidth+IN_percent,29.17,22.48,23.74,26.28,29.75,21.07,32,26.9,28.37,24.32,44.42,32.4,62.28,27.13,29.37,21.89,30.03,33.61,62.58,30.52,29.62,37.94,29.16,32.4,56.2,45.05,43.33,55.24,49.36,0
up_CUSZ06A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ06A_b_Bandwidth+IN_percent,29.36,26.94,25.66,28.86,30.41,26.38,32.67,31.18,50.1,27.13,44.75,33.83,63.67,27.31,30.98,25.8,31.19,34,62.69,30.47,31.57,36.32,29.86,35.88,56.11,47.93,46.04,57.2,53.79,0
up_CUSZ06A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ06A_c_Bandwidth+IN_percent,33.66,32.34,29.17,34.23,29.08,23.23,33.28,26.11,27.24,47.53,43.91,25.25,62.83,25.39,29.74,23.71,32.3,40.36,62.98,30.72,30.71,39.34,34.12,34.07,55.97,43.02,45.1,52.32,50.66,0
up_CUSZ06A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ06A_d_Bandwidth+IN_percent,30.87,25.59,28.94,30.66,30.6,23.29,33.44,23.37,27.98,26.91,45.02,25.78,62.36,26.49,30.82,24.11,34.84,37.14,63.25,35.12,32.49,37.52,33,34.81,57.99,53.16,47.85,60.35,55.83,0
up_CUSZ06A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ06B_a_Bandwidth+IN_percent,49.14,46.62,36.92,38.29,63.41,43,43.43,42.25,40.57,42.67,31.57,40.31,39.87,37.58,50.28,36.1,44.19,41.53,40.51,39.52,37.67,48.6,53.52,48.79,45.29,52.07,53.94,66.95,60.37,0
up_CUSZ06B_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ06B_b_Bandwidth+IN_percent,49.16,45.77,36.91,38.82,62.69,41.19,43.59,43.98,40.66,47.08,31.81,39.08,40.41,42.29,51.9,36.19,43.87,40.81,40.96,39.55,38.73,48.97,54.42,50.34,46.72,52.77,53.9,68.1,63.4,0
up_CUSZ06B_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ06B_c_Bandwidth+IN_percent,47.28,44.17,46.74,37.77,63.05,41.85,43.08,44.7,41.75,43.14,29.84,38.97,41.97,38.76,52.91,34.82,60.28,41.38,40.6,42.6,39.03,43.86,53.99,49.16,45.85,52.37,54.33,67.39,60.06,0
up_CUSZ06B_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ06B_d_Bandwidth+IN_percent,47.62,43.92,37.67,42.06,66.65,43.36,41.68,43.47,48.03,43.27,29.28,39.36,41.66,38.12,51.36,33.22,46.4,41.66,41.15,51.19,45.55,46.01,58.26,50.06,46.52,54.91,53.49,73.5,61.53,0
up_CUSZ06B_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ07_a_Bandwidth+IN_percent,22.86,17.7,33.38,25.8,22.51,30.21,17.42,25.22,24.07,23.87,21.35,27.34,24.38,25.16,32.18,28.74,29.15,36.57,24.78,25.12,31.74,24.71,24.28,19.49,30.03,40.62,36.96,33.81,44.06,0
up_CUSZ07_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ07_b_Bandwidth+IN_percent,23.85,17.92,31.54,27,22.56,35.39,17.96,25.53,20.96,31.09,21.21,28.13,25.23,24.21,33.17,29.29,28.56,38.32,26.04,25.4,31.65,24.93,23.88,21.17,29.38,40.69,37.2,37.13,45.04,0
up_CUSZ07_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ07_c_Bandwidth+IN_percent,25.08,18.32,24.53,26.06,23.04,30.76,17.12,25.04,19.92,22.33,22.61,27.67,24.48,24.85,32.91,25.89,28.28,37.57,25.56,25.81,31.86,23.92,24.71,22.63,29.23,40.97,36.87,31.4,44.06,0
up_CUSZ07_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ07_d_Bandwidth+IN_percent,22.6,22.65,30.4,26.04,25.62,32.67,21.65,25.95,20.44,22.27,21.66,29.24,38.61,58.43,37.18,27.09,36.58,38.29,30.17,30.39,34.09,26.36,30.05,20.45,29.66,41.48,44.64,31.74,44.59,0
up_CUSZ07_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ08_a_Bandwidth+IN_percent,4.35,6.12,4.18,3.45,4.62,8.72,4.87,4.59,6.47,7.22,6.62,5.09,8.83,2.97,4.61,6.41,5.35,9.65,31.54,4.98,6.51,6.33,5.34,5.44,8.33,7.66,7.91,10.26,12.44,0
up_CUSZ08_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ08_b_Bandwidth+IN_percent,14.1,4.34,9.4,4.94,10.45,39.55,48.06,5.6,6.35,11.04,16.26,17.73,13.92,4.51,11.92,6.89,13.02,11.2,32.17,6.31,7.37,6.42,8.23,13.15,12.2,15.93,14.76,15.96,26.77,0
up_CUSZ08_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ08_c_Bandwidth+IN_percent,4.17,4.02,4.3,3.93,4.84,8.59,4.88,4.68,6.34,6.78,7.09,5.15,7.63,7.22,4.75,6.25,5.22,9.87,33.64,4.77,6.43,6.6,6.18,6.23,8.69,6.35,8.96,11.97,10.81,0
up_CUSZ08_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUSZ08_d_Bandwidth+IN_percent,3.92,4.15,9.32,3.86,4.95,8.95,5.41,5.33,6.46,9.06,14.52,5.94,8.22,3.99,7.38,8.01,9.68,11.51,36.35,7.02,9.84,8.21,7.68,6.83,9.11,6.51,9.56,12.45,11.14,0
up_CUSZ08_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUTR03_a_Bandwidth+IN_percent,43.39,45.29,42.93,44.1,43.56,46.95,38.55,39.45,38.12,49.64,54.85,34.74,40.4,49.34,54.48,74.78,57.17,44.01,45.72,50.23,43,47.95,43.37,50.28,42.68,59.05,59.36,54.28,58.87,0
up_CUTR03_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUTR03_b_Bandwidth+IN_percent,36.3,45.43,42.17,43.7,40.18,46.65,38.7,38.84,37.26,50.72,55.8,32.05,36.75,48.31,53.19,60.72,56.84,43.82,44.43,46.02,45.9,49.22,35.61,50.7,42.7,62.12,61.97,52.94,58.97,0
up_CUTR03_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUTR03_c_Bandwidth+IN_percent,50.37,47.4,43.83,46.14,43.86,47.6,40.24,40.04,37.32,55.81,61.88,32.94,39.94,77.89,62.82,77.29,66.89,53.06,53.71,48.9,43.76,48.89,37.08,50.51,43.35,60.36,64.39,50.54,60.76,0
up_CUTR03_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUTR03_d_Bandwidth+IN_percent,53.79,48.02,42.59,48.91,42.6,77.83,40.74,43.13,40.82,51.62,61.03,43.24,35.99,63.52,59.79,69.74,68.53,62.08,47.63,62.94,39.62,53.14,37.63,54.02,43.15,69.62,60,57.17,58.45,0
up_CUTR03_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUTR04_a_Bandwidth+IN_percent,63.14,70.22,56.21,56.48,55.55,63.03,49.46,63.03,57.36,51.7,58.81,49.64,63.24,76.38,85.48,62.73,77.81,62.1,68.63,64.18,56.51,78.29,58.38,80.62,59.14,67.8,54.02,64.48,81.83,0
up_CUTR04_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUTR04_b_Bandwidth+IN_percent,61.15,89.21,62.24,61.94,54.6,59.5,64.52,61.74,54.95,49.47,57.72,52.72,52.55,75.09,88.1,62.06,82.95,64.88,57.8,58.13,66.6,78.16,65.33,73.45,58.95,67.18,55.8,73.27,80.38,0
up_CUTR04_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUTR04_c_Bandwidth+IN_percent,66.66,63.59,51.57,51.59,45.04,59.66,52.71,60.03,56.66,56.05,56,52.17,52.4,76.63,87.25,65.62,78.61,61.13,62.41,65.94,65.85,81.37,66.64,73.9,59.53,70.82,56.85,64.97,81.18,0
up_CUTR04_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUTR04_d_Bandwidth+IN_percent,58.68,68.05,59.93,57.32,51.25,57.66,51.46,57.73,53.68,55.72,57.36,51.82,52.92,79.41,87.9,64.1,73.51,60.8,61.84,66.95,66.19,79.52,59.4,78.07,61.09,71.15,56.92,71.63,83.4,0
up_CUTR04_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA01_a_Bandwidth+IN_percent,47.07,37.43,26.8,37.01,46.09,43.67,48.44,34.76,27.07,59.82,20.82,39.15,30.56,35.34,27.52,29.98,27.62,26.97,29.89,35.72,36.47,26.21,34.97,31.25,29.88,41.19,44.14,47.37,52.86,0
up_CUZA01_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA01_b_Bandwidth+IN_percent,49.46,37.13,25.28,36.31,43.17,39.02,47.56,37.17,27.6,27.02,21.12,39.22,31.13,34.44,29.47,30.33,28.89,27.56,30.98,34.04,36.06,36.5,34.69,33.1,32.13,46.13,45.01,52.3,53.75,0
up_CUZA01_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA01_c_Bandwidth+IN_percent,47.38,31.37,25.67,36.98,41.81,39.2,51.1,36.63,27.14,29.91,23.22,41.26,33,37.03,29.98,31.83,29.52,32.67,36.47,39.2,38.58,36.97,37.63,34.73,29.9,47.93,48.79,46.51,51.13,0
up_CUZA01_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA01_d_Bandwidth+IN_percent,49.18,33.93,30.65,38.82,51.87,42.57,51.4,36.99,27.75,28.13,21.51,42.68,32.14,52.23,38.56,60.66,32.56,31.28,50.96,37.57,42.17,27.52,35.36,33.4,30.51,47.45,46.18,47.91,50.84,0
up_CUZA01_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA02_a_Bandwidth+IN_percent,17.29,16.61,19.67,21.99,44.37,50.6,20.87,42.12,27.08,38.09,37.18,40.33,30.99,30.66,30.73,35,40.89,69.74,45.44,46.88,74.65,36.25,46.4,31.6,30.27,39.62,41.25,41.6,41.72,0
up_CUZA02_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA02_b_Bandwidth+IN_percent,19.95,17.18,16,19.7,42.02,51.65,16.26,43.43,22.19,32.05,23.68,48.87,26.24,28.31,27.05,36.33,25.77,31.01,35.71,33.78,44.59,32.49,46.13,31.83,20.58,23.81,38.61,37.38,37.78,0
up_CUZA02_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA02_c_Bandwidth+IN_percent,16.61,15.78,16.7,20.35,46.55,52.53,17.8,48,21.08,29.37,24.42,42.68,24.89,23.19,27.08,34.64,32.8,30.8,37.88,31.21,43.85,30.15,39.38,29.52,22.05,25.14,36,36.27,33.58,0
up_CUZA02_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA02_d_Bandwidth+IN_percent,68.86,88.49,69.55,64.27,84.85,51.63,83.58,97.04,20.97,53.13,79.7,64.89,93.66,74.67,82.09,37.1,32.72,33.15,39.22,33.09,47.73,34.16,41.52,40.5,19.2,24.05,36.18,37.73,33.91,0
up_CUZA02_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA03A_a_Bandwidth+IN_percent,16.73,17.6,18.3,29.91,30.99,21.22,25.12,17.48,17.2,23,17.8,28.58,26.14,29.7,40.08,30.51,21.27,26.86,21.81,19.18,25.62,25.48,28.94,23.01,40.35,26.52,33.59,28.82,43.84,0
up_CUZA03A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA03A_b_Bandwidth+IN_percent,17.52,18.57,33.19,30.56,32.79,22.6,22.39,17.23,18.12,23.4,19.97,28.97,24.28,30.78,38.52,29.92,24.24,29.05,36.12,20.38,25.15,25.42,24.72,22.88,34.04,27.66,36.24,30.04,43.93,0
up_CUZA03A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA03A_c_Bandwidth+IN_percent,18.92,17.93,19.43,30.47,31.18,22.21,25.04,17.57,16.09,22.81,18.4,40.68,27.47,28.98,39.69,30.46,21.25,26.44,22.3,21.57,25.61,24.71,29.58,24.84,42.22,33.35,38,38.39,48.21,0
up_CUZA03A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA03A_d_Bandwidth+IN_percent,32.94,28.67,19.88,30.63,31.05,24.97,22.46,33.32,19.05,29.96,23.05,36.66,26.36,28.2,38.8,31.67,28.19,28.88,21.57,26.17,27.08,27.32,25.99,23.61,38.36,34.08,41.57,35.71,46.16,0
up_CUZA03A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA03B_a_Bandwidth+IN_percent,36.42,30.78,21.77,28.16,36.94,39.22,31.59,38.7,29.63,51.83,37.52,29.41,33.14,34.6,45.18,39.28,40.18,24.12,36.44,38.91,39.2,35.76,23.29,31.49,29.42,41.97,36.2,33.33,46.98,0
up_CUZA03B_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA03B_b_Bandwidth+IN_percent,42.17,34.81,22.41,28.14,35.05,40.27,31.49,38.79,31.15,51.77,44.71,28.04,34.4,33.99,46.21,39.45,42.15,26.28,37.04,39.1,37.46,35.19,23.71,31.42,27.01,44.86,40.71,34.61,47.83,0
up_CUZA03B_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA03B_c_Bandwidth+IN_percent,41.4,32.14,22.58,28.2,35.32,40.4,31.55,40.62,29.68,48.83,37.47,28.58,34.3,34.51,47.23,41.79,42.78,25.16,42.08,38.91,44.08,34.82,24.07,31.15,26.98,42.94,39.75,34.18,46.27,0
up_CUZA03B_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA03B_d_Bandwidth+IN_percent,38.72,30.09,22.8,28.81,35.2,40.85,32.08,40.92,29.78,49.58,38.14,28.9,33.46,35.21,46.62,39.27,45.16,27.35,42.51,39.45,39.91,36.42,24.37,32.15,28.23,43.35,41.2,43.58,48.6,0
up_CUZA03B_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA04_a_Bandwidth+IN_percent,46.89,43.72,39.85,42.03,46.98,56,54.93,48.01,31.76,27.37,42.58,60.92,44.36,57.77,51.22,57.97,52.78,59.03,48.34,55.06,54.03,49.64,51.04,25.47,54.25,53.16,66.91,62.44,72.24,0
up_CUZA04_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA04_b_Bandwidth+IN_percent,37.92,32.26,23.86,24.1,33.56,35.71,30.54,33,21.82,25.7,21.97,42.96,35.3,39.83,38.83,46.58,41.25,44.08,34.23,31.15,35.87,40.99,26.75,26.69,32.36,45.69,36.17,33.39,46.5,0
up_CUZA04_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA04_c_Bandwidth+IN_percent,38.6,35.3,24.63,24.29,32.09,37,31.37,33.22,21.97,25.76,21.91,38.51,35.47,36.89,37.82,47.33,40.97,44.43,33.49,31.04,35.9,37.78,27.38,30.59,32.46,45.96,40.4,33.78,47.57,0
up_CUZA04_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CUZA04_d_Bandwidth+IN_percent,37.56,33.71,25.27,27.31,33.9,36.69,31.64,33.35,22.33,27.06,22.3,40.03,35.09,38.67,38.6,46.57,43.2,45.99,34.24,31.22,36.71,37.63,26.84,30.97,37.3,54.2,37.03,35.46,48.48,0
